Time	App_Name	BG_App_Cnt	Daylight	
2021-09-13 16:22:50.274947	explorer.exe	10	Evening
2021-09-13 16:22:50.310101	devenv.exe	10	Evening
2021-09-13 16:23:18.211654	explorer.exe	10	Evening
2021-09-13 16:23:18.403032	explorer.exe	10	Evening
2021-09-13 16:23:18.438185	msedge.exe	10	Evening
2021-09-13 16:23:58.268645	explorer.exe	10	Evening
2021-09-13 16:23:58.460037	explorer.exe	10	Evening
2021-09-13 16:23:58.465896	devenv.exe	10	Evening
2021-09-13 16:24:46.962800	explorer.exe	10	Evening
2021-09-13 16:24:47.149304	explorer.exe	10	Evening
2021-09-13 16:24:47.667840	msedge.exe	10	Evening
2021-09-13 16:28:11.667100	explorer.exe	10	Evening
2021-09-13 16:28:11.669054	explorer.exe	10	Evening
2021-09-13 16:28:12.938504	devenv.exe	10	Evening
2021-09-13 16:28:36.694796	explorer.exe	10	Evening
2021-09-13 16:28:36.897914	explorer.exe	10	Evening
2021-09-13 16:28:37.528730	msedge.exe	10	Evening
2021-09-13 16:28:55.151621	devenv.exe	10	Evening
2021-09-13 16:29:01.242052	explorer.exe	10	Evening
2021-09-13 16:29:01.415873	explorer.exe	10	Evening
2021-09-13 16:29:01.860178	msedge.exe	10	Evening
2021-09-13 16:29:03.513392	explorer.exe	10	Evening
2021-09-13 16:29:03.677443	explorer.exe	10	Evening
2021-09-13 16:29:03.727245	devenv.exe	10	Evening
2021-09-13 16:30:23.852001	explorer.exe	10	Evening
2021-09-13 16:30:24.002381	explorer.exe	10	Evening
2021-09-13 16:30:24.295330	msedge.exe	10	Evening
2021-09-13 16:30:41.825458	explorer.exe	10	Evening
2021-09-13 16:30:41.976817	explorer.exe	10	Evening
2021-09-13 16:30:42.413313	msedge.exe	10	Evening
2021-09-13 16:30:42.965035	explorer.exe	10	Evening
2021-09-13 16:30:43.107603	explorer.exe	10	Evening
2021-09-13 16:30:43.994265	devenv.exe	10	Evening
2021-09-13 16:31:04.626733	explorer.exe	10	Evening
2021-09-13 16:31:04.641382	explorer.exe	10	Evening
2021-09-13 16:31:04.712667	msedge.exe	10	Evening
2021-09-13 16:31:35.182397	explorer.exe	10	Evening
2021-09-13 16:31:35.354259	explorer.exe	10	Evening
2021-09-13 16:31:36.256546	devenv.exe	10	Evening
2021-09-13 16:32:00.673928	explorer.exe	10	Evening
2021-09-13 16:32:00.840910	explorer.exe	10	Evening
2021-09-13 16:32:00.931725	msedge.exe	10	Evening
2021-09-13 16:32:07.198900	explorer.exe	10	Evening
2021-09-13 16:32:07.359046	explorer.exe	10	Evening
2021-09-13 16:32:07.397131	devenv.exe	10	Evening
2021-09-13 16:32:39.189042	explorer.exe	10	Evening
2021-09-13 16:32:39.338444	explorer.exe	10	Evening
2021-09-13 16:32:39.490805	msedge.exe	10	Evening
2021-09-13 16:32:51.084764	explorer.exe	10	Evening
2021-09-13 16:32:51.397244	devenv.exe	10	Evening
2021-09-13 16:33:29.724097	msedge.exe	10	Evening
2021-09-13 16:34:40.935636	WINWORD.EXE	9	Evening
2021-09-13 16:34:59.751805	WINWORD.EXE	9	Evening
2021-09-13 16:35:18.526973	WINWORD.EXE	9	Evening
2021-09-13 16:35:20.646961	WINWORD.EXE	9	Evening
2021-09-13 16:40:40.413593	TextLogger.exe	11	Evening
2021-09-13 16:40:44.843973	WINWORD.EXE	11	Evening
2021-09-13 16:42:00.226844	explorer.exe	11	Evening
2021-09-13 16:42:00.419213	explorer.exe	11	Evening
2021-09-13 16:42:01.157448	msedge.exe	11	Evening
2021-09-13 16:42:41.306246	WINWORD.EXE	11	Evening
2021-09-13 16:43:02.563686	explorer.exe	11	Evening
2021-09-13 16:44:11.917633	msedge.exe	11	Evening
2021-09-13 16:44:56.263430	WINWORD.EXE	11	Evening
2021-09-13 16:48:03.077180	msedge.exe	11	Evening
2021-09-13 16:48:16.695449	WinRAR.exe	11	Evening
2021-09-13 16:48:18.556657	msedge.exe	11	Evening
2021-09-13 16:48:55.940984	devenv.exe	9	Evening
2021-09-13 16:48:58.867556	msedge.exe	9	Evening
2021-09-13 16:49:03.463952	explorer.exe	9	Evening
2021-09-13 16:49:03.470775	explorer.exe	9	Evening
2021-09-13 16:49:03.684630	msedge.exe	9	Evening
2021-09-13 16:49:04.697260	explorer.exe	9	Evening
2021-09-13 16:49:04.828112	explorer.exe	9	Evening
2021-09-13 16:49:06.095608	explorer.exe	9	Evening
2021-09-13 16:49:06.107326	devenv.exe	9	Evening
2021-09-13 16:52:38.097663	explorer.exe	9	Evening
2021-09-13 16:52:38.258787	explorer.exe	9	Evening
2021-09-13 16:52:39.609303	msedge.exe	9	Evening
2021-09-13 16:52:43.138357	explorer.exe	9	Evening
2021-09-13 16:52:43.656880	devenv.exe	9	Evening
2021-09-13 16:52:56.354306	msedge.exe	9	Evening
2021-09-13 16:55:50.294166	explorer.exe	10	Evening
2021-09-13 16:55:50.428923	explorer.exe	10	Evening
2021-09-13 16:55:51.576310	devenv.exe	10	Evening
2021-09-13 16:56:02.345152	explorer.exe	10	Evening
2021-09-13 16:56:02.347105	explorer.exe	10	Evening
2021-09-13 16:56:02.421318	msedge.exe	10	Evening
2021-09-13 16:56:58.733144	explorer.exe	10	Evening
2021-09-13 16:56:59.228231	devenv.exe	10	Evening
2021-09-13 16:57:22.777503	explorer.exe	10	Evening
2021-09-13 16:57:22.936721	explorer.exe	10	Evening
2021-09-13 16:57:23.432745	msedge.exe	10	Evening
2021-09-13 16:57:50.162471	WINWORD.EXE	10	Evening
2021-09-13 16:57:54.778387	msedge.exe	10	Evening
2021-09-13 16:58:10.437544	devenv.exe	10	Evening
2021-09-13 16:59:02.022130	explorer.exe	9	Evening
2021-09-13 16:59:02.187156	explorer.exe	9	Evening
2021-09-13 16:59:02.312148	msedge.exe	9	Evening
2021-09-13 16:59:04.194841	POWERPNT.EXE	9	Evening
2021-09-13 16:59:06.561878	msedge.exe	9	Evening
2021-09-13 16:59:07.533493	POWERPNT.EXE	9	Evening
2021-09-13 16:59:08.949423	msedge.exe	9	Evening
2021-09-13 16:59:10.217892	POWERPNT.EXE	9	Evening
2021-09-13 16:59:11.151427	explorer.exe	9	Evening
2021-09-13 16:59:11.703150	devenv.exe	9	Evening
2021-09-13 16:59:20.143038	explorer.exe	9	Evening
2021-09-13 16:59:20.313926	explorer.exe	9	Evening
2021-09-13 16:59:20.591266	POWERPNT.EXE	9	Evening
2021-09-13 16:59:20.976970	explorer.exe	9	Evening
2021-09-13 16:59:21.107820	explorer.exe	9	Evening
2021-09-13 16:59:21.462303	msedge.exe	9	Evening
2021-09-13 16:59:25.906342	devenv.exe	9	Evening
2021-09-13 16:59:31.662810	msedge.exe	9	Evening
2021-09-13 16:59:36.089285	explorer.exe	9	Evening
2021-09-13 16:59:36.458401	devenv.exe	9	Evening
2021-09-13 17:00:18.532856	explorer.exe	9	Evening
2021-09-13 17:00:18.808229	msedge.exe	9	Evening
2021-09-13 17:00:22.343159	explorer.exe	9	Evening
2021-09-13 17:00:22.495493	explorer.exe	9	Evening
2021-09-13 17:00:22.524791	devenv.exe	9	Evening
2021-09-13 17:00:23.279622	explorer.exe	9	Evening
2021-09-13 17:00:23.414379	explorer.exe	9	Evening
2021-09-13 17:00:23.459298	msedge.exe	9	Evening
2021-09-13 17:00:37.397860	explorer.exe	9	Evening
2021-09-13 17:00:37.492581	devenv.exe	9	Evening
2021-09-13 17:01:10.713109	explorer.exe	9	Evening
2021-09-13 17:01:10.862515	explorer.exe	9	Evening
2021-09-13 17:01:11.068573	msedge.exe	9	Evening
2021-09-13 17:01:11.502125	explorer.exe	9	Evening
2021-09-13 17:01:11.618325	explorer.exe	9	Evening
2021-09-13 17:01:11.639808	devenv.exe	9	Evening
2021-09-13 17:02:10.049158	msedge.exe	9	Evening
2021-09-13 17:02:12.020718	TextLogger.exe	9	Evening
2021-09-14 09:03:47.555523	TextLogger.exe	8	Morning
2021-09-14 09:03:49.819068	TextLogger.exe	8	Morning
2021-09-14 09:04:27.576399	TextLogger.exe	8	Morning
2021-09-14 09:04:29.546977	msedge.exe	8	Morning
2021-09-14 09:06:00.904411	explorer.exe	8	Morning
2021-09-14 09:06:00.936634	explorer.exe	8	Morning
2021-09-14 09:06:02.813470	devenv.exe	8	Morning
2021-09-14 09:06:32.637731	explorer.exe	8	Morning
2021-09-14 09:06:32.708038	explorer.exe	8	Morning
2021-09-14 09:06:34.279235	msedge.exe	8	Morning
2021-09-14 09:07:23.224337	devenv.exe	8	Morning
2021-09-14 09:07:40.442962	msedge.exe	8	Morning
2021-09-14 09:08:33.971760	devenv.exe	8	Morning
2021-09-14 09:08:44.023877	msedge.exe	8	Morning
2021-09-14 09:09:02.220943	devenv.exe	8	Morning
2021-09-14 09:09:13.277842	msedge.exe	8	Morning
2021-09-14 09:09:15.969072	devenv.exe	8	Morning
2021-09-14 09:09:20.210989	msedge.exe	8	Morning
2021-09-14 09:09:25.643259	devenv.exe	8	Morning
2021-09-14 09:09:36.109387	msedge.exe	8	Morning
2021-09-14 09:09:36.886680	devenv.exe	8	Morning
2021-09-14 09:09:40.127687	msedge.exe	8	Morning
2021-09-14 09:09:47.374291	devenv.exe	8	Morning
2021-09-14 09:09:50.637754	msedge.exe	8	Morning
2021-09-14 09:12:11.708808	explorer.exe	8	Morning
2021-09-14 09:12:21.726739	POWERPNT.EXE	8	Morning
2021-09-14 09:12:28.384497	POWERPNT.EXE	8	Morning
2021-09-14 09:12:34.200526	explorer.exe	8	Morning
2021-09-14 09:12:40.331969	POWERPNT.EXE	8	Morning
2021-09-14 09:12:46.285690	POWERPNT.EXE	8	Morning
2021-09-14 09:12:47.698686	POWERPNT.EXE	8	Morning
2021-09-14 09:12:52.250153	msedge.exe	8	Morning
2021-09-14 09:12:56.029208	POWERPNT.EXE	8	Morning
2021-09-14 09:13:10.449195	explorer.exe	8	Morning
2021-09-14 09:13:13.305444	explorer.exe	8	Morning
2021-09-14 09:13:13.416778	explorer.exe	8	Morning
2021-09-14 09:13:16.336502	explorer.exe	8	Morning
2021-09-14 09:13:16.510319	explorer.exe	8	Morning
2021-09-14 09:13:24.359428	explorer.exe	8	Morning
2021-09-14 09:13:30.092458	explorer.exe	8	Morning
2021-09-14 09:13:32.550307	explorer.exe	8	Morning
2021-09-14 09:13:37.196493	explorer.exe	8	Morning
2021-09-14 09:13:37.356641	explorer.exe	8	Morning
2021-09-14 09:13:37.873209	explorer.exe	8	Morning
2021-09-14 09:13:39.001067	explorer.exe	8	Morning
2021-09-14 09:13:47.463416	explorer.exe	8	Morning
2021-09-14 09:13:58.533995	explorer.exe	7	Morning
2021-09-14 09:14:12.323153	msedge.exe	7	Morning
2021-09-14 09:14:43.376838	WINWORD.EXE	7	Morning
2021-09-14 09:14:44.651161	explorer.exe	7	Morning
2021-09-14 09:14:46.368825	msedge.exe	7	Morning
2021-09-14 09:15:24.131057	TextLogger.exe	7	Morning
2021-09-14 09:15:24.766759	msedge.exe	7	Morning
2021-09-14 09:15:33.974176	devenv.exe	7	Morning
2021-09-14 09:15:35.618603	msedge.exe	7	Morning
2021-09-14 09:15:37.384114	devenv.exe	7	Morning
2021-09-14 09:16:38.380212	explorer.exe	7	Morning
2021-09-14 09:16:38.487624	explorer.exe	7	Morning
2021-09-14 09:16:39.174108	msedge.exe	7	Morning
2021-09-14 09:20:46.013774	devenv.exe	7	Morning
2021-09-14 09:21:24.998588	msedge.exe	7	Morning
2021-09-14 09:21:40.124570	explorer.exe	7	Morning
2021-09-14 09:21:40.251515	explorer.exe	7	Morning
2021-09-14 09:21:40.552277	devenv.exe	7	Morning
2021-09-14 09:22:09.627565	explorer.exe	7	Morning
2021-09-14 09:22:09.704719	explorer.exe	7	Morning
2021-09-14 09:22:10.013283	msedge.exe	7	Morning
2021-09-14 09:22:24.736953	explorer.exe	7	Morning
2021-09-14 09:22:24.832647	explorer.exe	7	Morning
2021-09-14 09:22:24.931274	devenv.exe	7	Morning
2021-09-14 09:23:31.302026	explorer.exe	7	Morning
2021-09-14 09:23:31.381134	explorer.exe	7	Morning
2021-09-14 09:23:31.932843	msedge.exe	7	Morning
2021-09-14 09:32:46.514538	devenv.exe	7	Morning
2021-09-14 09:32:53.700600	msedge.exe	7	Morning
2021-09-14 09:32:54.846056	explorer.exe	7	Morning
2021-09-14 09:33:02.512533	explorer.exe	7	Morning
2021-09-14 09:33:19.681358	explorer.exe	7	Morning
2021-09-14 09:33:43.433743	devenv.exe	7	Morning
2021-09-14 09:33:44.748113	explorer.exe	7	Morning
2021-09-14 09:33:44.814514	explorer.exe	7	Morning
2021-09-14 09:33:47.089763	devenv.exe	7	Morning
2021-09-14 09:33:54.626387	explorer.exe	7	Morning
2021-09-14 09:33:59.194454	explorer.exe	7	Morning
2021-09-14 09:34:01.859332	explorer.exe	7	Morning
2021-09-14 09:34:03.901182	explorer.exe	7	Morning
2021-09-14 09:34:07.509370	explorer.exe	7	Morning
2021-09-14 09:34:34.068227	TextLogger.exe	7	Morning
2021-09-14 09:34:40.164489	explorer.exe	7	Morning
2021-09-14 09:34:44.335131	explorer.exe	7	Morning
2021-09-14 09:34:47.110333	explorer.exe	7	Morning
2021-09-14 09:34:49.059425	explorer.exe	7	Morning
2021-09-14 09:34:51.387402	explorer.exe	7	Morning
2021-09-14 09:35:00.115360	explorer.exe	7	Morning
2021-09-14 09:35:02.651328	explorer.exe	7	Morning
2021-09-14 09:35:03.444275	explorer.exe	7	Morning
2021-09-14 09:35:05.051565	explorer.exe	7	Morning
2021-09-14 09:35:06.786807	explorer.exe	7	Morning
2021-09-14 09:35:10.352008	explorer.exe	7	Morning
2021-09-14 09:35:25.182114	explorer.exe	7	Morning
2021-09-14 09:35:25.963314	explorer.exe	7	Morning
2021-09-14 09:35:28.340133	explorer.exe	7	Morning
2021-09-14 09:35:29.756060	explorer.exe	7	Morning
2021-09-14 09:35:32.222697	explorer.exe	7	Morning
2021-09-14 09:35:35.594532	explorer.exe	7	Morning
2021-09-14 09:35:38.476185	explorer.exe	7	Morning
2021-09-14 09:35:42.725913	explorer.exe	7	Morning
2021-09-14 09:35:44.813671	explorer.exe	7	Morning
2021-09-14 09:35:45.444490	explorer.exe	7	Morning
2021-09-14 09:35:50.869923	explorer.exe	7	Morning
2021-09-14 09:36:08.040698	WinRAR.exe	7	Morning
2021-09-14 09:36:11.130361	explorer.exe	7	Morning
2021-09-14 09:36:11.219207	WinRAR.exe	7	Morning
2021-09-14 09:36:11.324697	explorer.exe	7	Morning
2021-09-14 09:36:28.352875	explorer.exe	7	Morning
2021-09-14 09:36:28.465184	explorer.exe	7	Morning
2021-09-14 09:36:32.406326	msedge.exe	7	Morning
2021-09-14 09:36:37.282005	explorer.exe	7	Morning
2021-09-14 09:36:37.323006	explorer.exe	7	Morning
2021-09-14 09:36:38.511406	explorer.exe	7	Morning
2021-09-14 09:36:50.803353	msedge.exe	7	Morning
2021-09-14 09:36:52.297913	explorer.exe	7	Morning
2021-09-14 09:36:52.334043	explorer.exe	7	Morning
2021-09-14 09:36:53.762663	msedge.exe	7	Morning
2021-09-14 09:36:54.993053	explorer.exe	7	Morning
2021-09-14 09:36:55.089725	explorer.exe	7	Morning
2021-09-14 09:36:55.791830	explorer.exe	7	Morning
2021-09-14 09:36:57.705772	msedge.exe	7	Morning
2021-09-14 09:37:54.646461	explorer.exe	7	Morning
2021-09-14 09:37:54.762663	explorer.exe	7	Morning
2021-09-14 09:38:04.334327	msedge.exe	7	Morning
2021-09-14 09:38:10.231404	POWERPNT.EXE	7	Morning
2021-09-14 09:38:10.965737	POWERPNT.EXE	7	Morning
2021-09-14 09:38:31.782756	msedge.exe	7	Morning
2021-09-14 09:41:10.753049	explorer.exe	8	Morning
2021-09-14 09:41:10.848748	explorer.exe	8	Morning
2021-09-14 09:42:23.882159	WINWORD.EXE	8	Morning
2021-09-14 09:42:23.900719	explorer.exe	8	Morning
2021-09-14 09:42:24.045236	msedge.exe	8	Morning
2021-09-14 09:42:26.301930	POWERPNT.EXE	8	Morning
2021-09-14 09:42:28.897467	msedge.exe	8	Morning
2021-09-14 09:42:30.472557	explorer.exe	8	Morning
2021-09-14 09:42:31.671697	WINWORD.EXE	8	Morning
2021-09-14 09:43:56.805052	msedge.exe	9	Morning
2021-09-14 09:44:11.314909	TextLogger.exe	9	Morning
2021-09-14 09:44:12.456475	msedge.exe	9	Morning
2021-09-14 09:44:31.382959	POWERPNT.EXE	9	Morning
2021-09-14 09:44:32.697331	msedge.exe	9	Morning
2021-09-14 09:44:43.946611	WINWORD.EXE	9	Morning
2021-09-14 09:44:58.186940	msedge.exe	9	Morning
2021-09-14 09:48:05.213573	WINWORD.EXE	9	Morning
2021-09-14 09:48:49.774348	explorer.exe	9	Morning
2021-09-14 09:48:50.252282	SearchApp.exe	9	Morning
2021-09-14 09:48:55.282817	msedge.exe	9	Morning
2021-09-14 09:49:10.638296	WINWORD.EXE	9	Morning
2021-09-14 09:49:12.122562	msedge.exe	9	Morning
2021-09-14 09:53:05.438679	explorer.exe	9	Morning
2021-09-14 09:53:15.430229	msedge.exe	9	Morning
2021-09-14 09:53:24.460901	explorer.exe	9	Morning
2021-09-14 09:53:25.211829	ShellExperienceHost.exe	9	Morning
2021-09-14 09:53:55.974509	explorer.exe	10	Morning
2021-09-14 09:53:56.080947	Ssms.exe	10	Morning
2021-09-14 09:54:33.931063	devenv.exe	10	Morning
2021-09-14 09:54:37.261904	Ssms.exe	10	Morning
2021-09-14 09:56:46.460950	msedge.exe	10	Morning
2021-09-14 09:56:50.351324	Ssms.exe	10	Morning
2021-09-14 09:56:59.048034	msedge.exe	10	Morning
2021-09-14 09:57:01.623070	devenv.exe	10	Morning
2021-09-14 09:58:35.476432	Ssms.exe	10	Morning
2021-09-14 09:58:38.692046	devenv.exe	10	Morning
2021-09-14 09:59:59.448178	Ssms.exe	10	Morning
2021-09-14 10:00:03.069040	explorer.exe	10	Morning
2021-09-14 10:00:03.150089	explorer.exe	10	Morning
2021-09-14 10:00:03.266294	devenv.exe	10	Morning
2021-09-14 10:00:58.505922	msedge.exe	10	Morning
2021-09-14 10:03:54.088457	devenv.exe	10	Morning
2021-09-14 10:04:15.491361	explorer.exe	10	Morning
2021-09-14 10:04:15.562644	explorer.exe	10	Morning
2021-09-14 10:04:16.691479	Ssms.exe	10	Morning
2021-09-14 10:04:45.003142	TextLogger.exe	10	Morning
2021-09-14 10:05:02.617249	Ssms.exe	10	Morning
2021-09-14 10:05:09.970301	devenv.exe	10	Morning
2021-09-14 10:05:24.160794	msedge.exe	10	Morning
2021-09-14 10:06:21.829955	devenv.exe	10	Morning
2021-09-14 10:06:25.404920	msedge.exe	10	Morning
2021-09-14 10:06:27.568857	Ssms.exe	10	Morning
2021-09-14 10:08:49.456246	msedge.exe	11	Morning
2021-09-14 10:09:50.417207	devenv.exe	11	Morning
2021-09-14 10:10:00.016184	Ssms.exe	11	Morning
2021-09-14 10:10:57.245920	msedge.exe	11	Morning
2021-09-14 10:11:00.157842	Ssms.exe	11	Morning
2021-09-14 10:25:32.001291	msedge.exe	11	Morning
2021-09-14 10:25:58.497657	Ssms.exe	11	Morning
2021-09-14 10:27:10.299372	msedge.exe	11	Morning
2021-09-14 10:27:11.699668	devenv.exe	11	Morning
2021-09-14 10:44:41.418171	msedge.exe	11	Morning
2021-09-14 10:45:52.245668	WINWORD.EXE	11	Morning
2021-09-14 10:45:53.565992	msedge.exe	11	Morning
2021-09-14 10:48:24.491807	WINWORD.EXE	11	Morning
2021-09-14 10:49:54.570672	msedge.exe	11	Morning
2021-09-14 10:50:01.257744	explorer.exe	11	Morning
2021-09-14 10:50:02.050662	WINWORD.EXE	11	Morning
2021-09-14 10:50:03.023255	msedge.exe	11	Morning
2021-09-14 10:50:11.856673	explorer.exe	11	Morning
2021-09-14 10:50:12.363477	explorer.exe	11	Morning
2021-09-14 10:50:19.264413	msedge.exe	11	Morning
2021-09-14 10:52:51.255414	WINWORD.EXE	11	Morning
2021-09-14 10:52:53.714520	msedge.exe	11	Morning
2021-09-14 10:53:03.558693	WINWORD.EXE	11	Morning
2021-09-14 10:53:05.976622	explorer.exe	11	Morning
2021-09-14 10:53:06.451212	explorer.exe	11	Morning
2021-09-14 10:53:16.120498	WINWORD.EXE	11	Morning
2021-09-14 10:53:25.663186	WINWORD.EXE	11	Morning
2021-09-14 10:53:42.118309	explorer.exe	11	Morning
2021-09-14 10:53:42.209123	WINWORD.EXE	11	Morning
2021-09-14 10:54:14.854034	explorer.exe	12	Morning
2021-09-14 10:54:14.926295	TextLogger.exe	12	Morning
2021-09-14 10:54:19.336168	WINWORD.EXE	12	Morning
2021-09-14 10:56:52.518260	explorer.exe	12	Morning
2021-09-14 10:56:52.608659	WINWORD.EXE	12	Morning
2021-09-14 10:56:56.307589	explorer.exe	12	Morning
2021-09-14 10:56:56.404792	explorer.exe	12	Morning
2021-09-14 10:56:56.602875	WINWORD.EXE	12	Morning
2021-09-14 10:57:47.709306	explorer.exe	12	Morning
2021-09-14 10:57:47.802073	explorer.exe	12	Morning
2021-09-14 10:57:48.291351	WINWORD.EXE	12	Morning
2021-09-14 10:57:54.003102	explorer.exe	12	Morning
2021-09-14 10:57:54.066117	explorer.exe	12	Morning
2021-09-14 10:57:54.209770	WINWORD.EXE	12	Morning
2021-09-14 10:58:35.601590	explorer.exe	12	Morning
2021-09-14 10:58:35.702169	explorer.exe	12	Morning
2021-09-14 10:58:39.536374	WINWORD.EXE	12	Morning
2021-09-14 10:58:51.435796	explorer.exe	11	Morning
2021-09-14 10:58:51.510000	explorer.exe	11	Morning
2021-09-14 10:58:51.645386	WINWORD.EXE	11	Morning
2021-09-14 10:58:53.856498	msedge.exe	11	Morning
2021-09-14 10:59:19.431014	explorer.exe	11	Morning
2021-09-14 10:59:19.474955	explorer.exe	11	Morning
2021-09-14 10:59:20.850435	msedge.exe	11	Morning
2021-09-14 10:59:30.501593	explorer.exe	11	Morning
2021-09-14 10:59:31.168599	WINWORD.EXE	11	Morning
2021-09-14 10:59:32.767692	explorer.exe	11	Morning
2021-09-14 10:59:32.859482	explorer.exe	11	Morning
2021-09-14 10:59:33.796039	WINWORD.EXE	11	Morning
2021-09-14 10:59:43.088358	explorer.exe	11	Morning
2021-09-14 10:59:43.136196	explorer.exe	11	Morning
2021-09-14 10:59:44.550737	WINWORD.EXE	11	Morning
2021-09-14 11:00:12.454492	explorer.exe	11	Afternoon
2021-09-14 11:00:12.524333	WINWORD.EXE	11	Afternoon
2021-09-14 11:00:16.296479	explorer.exe	11	Afternoon
2021-09-14 11:00:16.356043	explorer.exe	11	Afternoon
2021-09-14 11:00:16.571967	WINWORD.EXE	11	Afternoon
2021-09-14 11:00:21.088925	explorer.exe	11	Afternoon
2021-09-14 11:00:21.155344	explorer.exe	11	Afternoon
2021-09-14 11:00:21.240408	WINWORD.EXE	11	Afternoon
2021-09-14 11:00:24.406622	explorer.exe	11	Afternoon
2021-09-14 11:00:24.504801	explorer.exe	11	Afternoon
2021-09-14 11:00:24.664984	WINWORD.EXE	11	Afternoon
2021-09-14 11:00:30.580357	explorer.exe	11	Afternoon
2021-09-14 11:00:30.682871	explorer.exe	11	Afternoon
2021-09-14 11:00:32.718216	WINWORD.EXE	11	Afternoon
2021-09-14 11:01:06.991341	explorer.exe	11	Afternoon
2021-09-14 11:01:07.092471	WINWORD.EXE	11	Afternoon
2021-09-14 11:01:18.526167	explorer.exe	11	Afternoon
2021-09-14 11:01:18.622382	explorer.exe	11	Afternoon
2021-09-14 11:01:18.747890	WINWORD.EXE	11	Afternoon
2021-09-14 11:01:48.643339	msedge.exe	11	Afternoon
2021-09-14 11:01:56.437745	explorer.exe	11	Afternoon
2021-09-14 11:01:57.258295	explorer.exe	11	Afternoon
2021-09-14 11:02:22.922002	ApplicationFrameHost.exe	11	Afternoon
2021-09-14 11:02:52.727815	explorer.exe	11	Afternoon
2021-09-14 11:02:53.812087	ShellExperienceHost.exe	11	Afternoon
2021-09-14 11:03:08.737031	ApplicationFrameHost.exe	11	Afternoon
2021-09-14 11:03:22.855500	explorer.exe	11	Afternoon
2021-09-14 11:03:23.443004	ShellExperienceHost.exe	11	Afternoon
2021-09-14 11:03:24.850830	ApplicationFrameHost.exe	11	Afternoon
2021-09-14 11:03:26.270707	explorer.exe	11	Afternoon
2021-09-14 11:03:26.514504	ShellExperienceHost.exe	11	Afternoon
2021-09-14 11:03:29.498039	ApplicationFrameHost.exe	11	Afternoon
2021-09-14 11:03:31.731036	explorer.exe	11	Afternoon
2021-09-14 11:03:31.986878	ShellExperienceHost.exe	11	Afternoon
2021-09-14 11:03:33.128057	ApplicationFrameHost.exe	11	Afternoon
2021-09-14 11:04:01.759089	msedge.exe	10	Afternoon
2021-09-14 11:04:08.466292	ApplicationFrameHost.exe	10	Afternoon
2021-09-14 11:13:08.499464	explorer.exe	10	Afternoon
2021-09-14 11:13:10.516703	msedge.exe	10	Afternoon
2021-09-14 11:14:48.839920	explorer.exe	11	Afternoon
2021-09-14 11:14:48.973700	explorer.exe	11	Afternoon
2021-09-14 11:14:50.155417	ApplicationFrameHost.exe	11	Afternoon
2021-09-14 11:14:51.808871	msedge.exe	11	Afternoon
2021-09-14 11:15:00.609680	explorer.exe	11	Afternoon
2021-09-14 11:15:00.684872	explorer.exe	11	Afternoon
2021-09-14 11:15:04.496826	msedge.exe	11	Afternoon
2021-09-14 11:15:05.210644	explorer.exe	11	Afternoon
2021-09-14 11:15:05.259468	explorer.exe	11	Afternoon
2021-09-14 11:15:10.315281	WINWORD.EXE	11	Afternoon
2021-09-14 11:15:38.475635	msedge.exe	11	Afternoon
2021-09-14 11:15:42.993759	explorer.exe	11	Afternoon
2021-09-14 11:15:43.109506	WINWORD.EXE	11	Afternoon
2021-09-14 11:15:46.546017	explorer.exe	11	Afternoon
2021-09-14 11:15:46.585076	explorer.exe	11	Afternoon
2021-09-14 11:15:47.734413	WINWORD.EXE	11	Afternoon
2021-09-14 11:16:12.535575	explorer.exe	11	Afternoon
2021-09-14 11:16:12.629451	explorer.exe	11	Afternoon
2021-09-14 11:16:13.597878	WINWORD.EXE	11	Afternoon
2021-09-14 11:16:31.944199	explorer.exe	11	Afternoon
2021-09-14 11:16:32.037943	explorer.exe	11	Afternoon
2021-09-14 11:16:32.150859	WINWORD.EXE	11	Afternoon
2021-09-14 11:16:33.549771	explorer.exe	11	Afternoon
2021-09-14 11:16:33.636680	explorer.exe	11	Afternoon
2021-09-14 11:16:33.711870	WINWORD.EXE	11	Afternoon
2021-09-14 11:16:37.218430	explorer.exe	11	Afternoon
2021-09-14 11:16:37.301520	explorer.exe	11	Afternoon
2021-09-14 11:16:37.403079	WINWORD.EXE	11	Afternoon
2021-09-14 11:16:39.394089	explorer.exe	11	Afternoon
2021-09-14 11:16:39.437055	explorer.exe	11	Afternoon
2021-09-14 11:16:39.601107	WINWORD.EXE	11	Afternoon
2021-09-14 11:17:48.776148	explorer.exe	11	Afternoon
2021-09-14 11:17:48.870441	explorer.exe	11	Afternoon
2021-09-14 11:17:49.702490	WINWORD.EXE	11	Afternoon
2021-09-14 11:17:56.074501	explorer.exe	11	Afternoon
2021-09-14 11:17:56.163446	explorer.exe	11	Afternoon
2021-09-14 11:17:56.300709	WINWORD.EXE	11	Afternoon
2021-09-14 11:18:47.124470	explorer.exe	11	Afternoon
2021-09-14 11:18:47.221156	explorer.exe	11	Afternoon
2021-09-14 11:18:47.838478	WINWORD.EXE	11	Afternoon
2021-09-14 11:18:57.125868	explorer.exe	10	Afternoon
2021-09-14 11:18:57.214003	explorer.exe	10	Afternoon
2021-09-14 11:18:57.339983	WINWORD.EXE	10	Afternoon
2021-09-14 11:19:13.848977	explorer.exe	10	Afternoon
